county,subcounty,ward,lat,lon,altitude,annual_Rain,annual_Temp,ke_elev,ke_ph,LR_Rain,LR_Temp,SR_Rain,SR_Temp
Kwale,Matuga Sub County,Kubo South Ward,-4.282170201,39.40046393,269.6133423,1145,23.95999908,295,5.460000038,747,23.82342911,398,24.15119934
Kwale,Lunga Lunga Sub County,Mwereni Ward,-4.284687636,38.89257661,405.7353516,724,23.79800034,403,6.440000057,399,23.62800026,325,24.0359993
Kwale,Msambweni Sub County,Gombato Bongwe Ward,-4.285945168,39.52310176,35.81946945,1192,25.92933273,35,5.940000057,841,25.78000069,351,26.13840103
Kwale,Msambweni Sub County,Ukunda Ward,-4.311855148,39.55558995,26.99871254,1150,26.16847801,27,6.420000076,824,26.02173805,326,26.37391281
Kwale,Msambweni Sub County,Kinondo Ward,-4.381391166,39.48934113,34.57263184,1331,26.17333412,42,5.949999809,983,26.02799988,348,26.37680054
Kwale,Msambweni Sub County,Ramisi Ward,-4.464952953,39.43543023,31.68502045,1415,26.30333328,34,5.989999771,1054,26.15485764,361,26.51119995
Kwale,Lunga Lunga Sub County,Dzombo Ward,-4.470685515,39.21349294,81.80017853,1162,25.89400101,82,5.940000057,802,25.72457123,360,26.13120079
Kwale,Lunga Lunga Sub County,Pongwe Kikoneni Ward,-4.526931156,39.32267928,25.17866135,1243,26.29500008,24,5.840000153,882,26.15085793,361,26.49679947
Kwale,Lunga Lunga Sub County,Vanga Ward,-4.586795352,39.16819068,31.00305367,1126,26.40733337,29,6.170000076,769,26.22171402,357,26.66720009
NYANDARUA,Ndaragwa Sub County,Kiritta Ward,0.000121664,36.44293613,2345.890869,920,14.45100021,2318,5.730000019,627,14.6068573,293,14.23280048
Vihiga,Vihiga Sub County,South Maragoli Ward,0.001350321,34.6855482,1545.418945,1907,20.2246666,1588,5.619999886,1233,20.06685638,674,20.44560051
Siaya,Alego Usonga Sub County,South East Alego Ward,0.002037103,34.284419,1285.845703,1355,22.03700066,1308,6.039999962,863,21.93142891,492,22.1848011
THARAKA-NITHI,Tharaka North Sub County,Mukothima Ward,0.003916496,38.06741953,648.5205688,602,23.39100075,656,6.800000191,269,23.24342918,333,23.59760094
NANDI,Aldai Sub County,Terik Ward,0.011225776,34.84080611,1572.292358,1888,19.80200005,1500,5.480000019,1243,19.6760006,645,19.97839928
LAIKIPIA,Laikipia East Sub County,Nanyuki Ward,0.01325087,37.08346413,1937.497681,847,16.02199936,1948,6.449999809,506,16.16571426,341,15.82079983
LAIKIPIA,Laikipia East Sub County,Thingithu Ward,0.015872636,37.03440103,1880.166016,769,16.38899994,1883,6.940000057,455,16.5348568,314,16.1848011
BARINGO,Koibatek Sub County,Ravine Ward,0.017710978,35.72427207,2210.533203,1074,16.54133415,2213,5.909999847,751,16.54457092,323,16.53680038
Vihiga,Luanda Sub County,Mwibona Ward,0.019404154,34.56906989,1455.364136,1783,20.94733429,1474,5.480000019,1151,20.7857132,632,21.17360115
Vihiga,Luanda Sub County,Emabungo Ward,0.019544037,34.62544477,1587.72583,1879,20.38033295,1563,5.420000076,1210,20.22057152,669,20.60400009
Vihiga,Hamisi Sub County,Jepkoyai Ward,0.021086674,34.74334321,1524.999146,1838,20.45866585,1498,5.480000019,1196,20.29999924,642,20.68079948
MERU,Buuri Sub County,Timau Ward,0.021397256,37.16746946,2140.97168,895,14.84433365,2125,5.679999828,530,14.96685696,365,14.67280006
Vihiga,Vihiga Sub County,Mungoma Ward,0.022746364,34.66608633,1627.573364,1879,20.38033295,1607,5.400000095,1210,20.22057152,669,20.60400009
Vihiga,Hamisi Sub County,Tambua Ward,0.023021025,34.78185603,1469.377686,1727,20.68499947,1467,5.480000019,1128,20.52285767,599,20.91200066
NANDI,Aldai Sub County,Koyo/ndurio Ward,0.027788587,35.05274048,1974.562622,1757,18.16366768,1969,5.449999809,1177,18.07485771,580,18.28800011
Siaya,Gem Sub County,East Gem Ward,0.028303431,34.51131255,1365.871094,1755,21.31299973,1387,5.519999981,1140,21.15828514,615,21.52960014
NANDI,Aldai Sub County,Kemeloi-maraba Ward,0.029280955,34.90692806,1715.430542,1929,19.36000061,1732,5.400000095,1281,19.2502861,648,19.5135994
NANDI,Aldai Sub County,Kobujoi Ward,0.031226282,34.96852031,1822.671631,1905,18.59066772,1840,5.539999962,1277,18.49485779,628,18.72480011
Busia,Bunyala Sub County,Bunyala South Ward,0.032798105,33.99942582,1140.505371,944,22.41133308,1142,5.550000191,584,22.33028603,360,22.52479935
Vihiga,Luanda Sub County,Luanda Township Ward,0.033567466,34.59734786,1495.346924,1840,20.57600021,1472,5.429999828,1188,20.41657066,652,20.79920006
Siaya,Gem Sub County,West Gem Ward,0.033584188,34.42398706,1372.791382,1718,21.82699966,1381,5.599999905,1125,21.68799973,593,22.02160072
MERU,Imenti North Sub County,Ntima east Ward,0.034962283,37.66935248,1469.199463,1551,19.8113327,1474,5.480000019,713,19.64057159,838,20.05039978
MERU,Imenti North Sub County,Nyaki east Ward,0.041026905,37.74447631,1192.613281,1370,20.85499954,1154,5.929999828,631,20.68628502,739,21.09119987
GARISSA,Dadaab Sub County,Dadaab Ward,0.042628156,40.30115545,131.1883545,359,28.5890007,128,7.679999828,186,28.570858,173,28.61440086
Vihiga,Vihiga Sub County,Central Maragoli Ward,0.044766424,34.71059159,1637.289307,1941,20.06233215,1643,5.460000038,1269,19.91657066,672,20.26639938
Siaya,Alego Usonga Sub County,Siaya Township Ward,0.04691036,34.28033313,1280.378906,1478,21.97299957,1276,5.96999979,946,21.87485695,532,22.11040115
MERU,Tigania West Sub County,Mbeu Ward,0.048966701,37.81257974,1110.186157,1294,21.28266716,1108,5.949999809,596,21.1422863,698,21.47920036
NANDI,Nandi East Sub County,Kapsimotwo Ward,0.050493072,35.16989128,1863.008423,1550,18.45800018,1825,5.480000019,1053,18.38742828,497,18.55680084
Vihiga,Hamisi Sub County,Gisambai Ward,0.053060443,34.76191171,1644.123413,1936,19.87800026,1683,5.340000153,1271,19.73771477,665,20.07439995
Vihiga,Luanda Sub County,Wemilabi Ward,0.053372428,34.64081028,1508.183716,1852,20.66033363,1505,5.449999809,1211,20.50799942,641,20.87360001
Vihiga,Hamisi Sub County,Banja Ward,0.054915465,34.81781449,1596.555908,1941,19.81900024,1599,5.460000038,1281,19.68799973,660,20.00239944
MERU,Imenti North Sub County,Municipality Ward,0.058026465,37.64034456,1694.671387,1747,18.5613327,1708,5.510000229,790,18.40857124,957,18.77519989
NYANDARUA,Ndaragwa Sub County,Leshau/pondo Ward,0.06004838,36.46299981,2204.571777,813,15.32166672,2224,6.210000038,537,15.481143,276,15.09840012
Nakuru,Rongai  Sub County,Solai Ward,0.061991035,36.1539665,1510,985,19.47066689,1512,NA,668,19.57999992,317,19.31760025
Vihiga,Vihiga Sub County,Lugaga-wamuluma Ward,0.064036306,34.6963221,1569.417114,1884,20.41166687,1577,5.449999809,1229,20.25885773,655,20.62560081
Busia,Bunyala Sub County,Bunyala Central Ward,0.066240785,34.03755574,1144.84314,1011,22.35566711,1143,5.849999905,632,22.26514244,379,22.48239899
Siaya,Alego Usonga Sub County,Usonga Ward,0.068448916,34.09484499,1146.754028,1002,22.31400108,1147,6.03000021,628,22.21771431,374,22.44879913
GARISSA,Balambala Sub County,Jarajara Ward,0.068459922,38.96043998,290.6749878,313,26.95000076,289,7.369999886,116,26.91600037,197,26.99760056
Siaya,Gem Sub County,Central Gem Ward,0.069442279,34.47183737,1343.114136,1787,21.45599937,1352,5.610000134,1169,21.31314278,618,21.65600014
MERU,Imenti North Sub County,Ntima west Ward,0.071181748,37.61980821,1797.218018,1736,17.51533318,1794,5.489999771,814,17.34914398,922,17.74799919
Vihiga,Emuhaya Sub County,West Bunyore Ward,0.072929128,34.57564979,1470.054199,1823,20.96366692,1490,5.449999809,1188,20.81428528,635,21.17280006
BARINGO,Koibatek Sub County,Lembus/Perkerra Ward,0.073439525,35.79394203,1854.748413,1042,18.69133377,1839,6.190000057,700,18.70228577,342,18.6760006
NANDI,Nandi East Sub County,Kapchorua Ward,0.074507438,35.3551367,2253.512939,1398,16.14266586,2266,5.190000057,988,16.1062851,410,16.1935997
Siaya,Alego Usonga Sub County,Central Alego Ward,0.078759118,34.23885886,1241.245239,1288,22.21266556,1253,5.949999809,815,22.12228584,473,22.33919907
MERU,Tigania East Sub County,Mikinduri Ward,0.078917644,37.86367311,1184.164551,1287,21.33533287,1128,5.860000134,602,21.19085693,685,21.53759956
Vihiga,Emuhaya Sub County,Central Bunyore Ward,0.08357115,34.61172742,1517.97229,1833,20.90866661,1529,5.550000191,1212,20.76914215,621,21.10400009
MERU,Imenti North Sub County,Nyaki west Ward,0.084631366,37.6738549,1410.283691,1404,19.92966652,1440,5.599999905,609,19.81657219,795,20.08799934
BARINGO,Mogotio Sub County,Mogotio Ward,0.090283526,35.8898987,1588.203369,987,19.79633331,1590,6.590000153,669,19.8582859,318,19.70960045
NANDI,Aldai Sub County,Kaptumo/kaboi Ward,0.09047239,35.0587508,1924.320435,1666,17.72833252,1946,5.389999866,1118,17.65771484,548,17.82719994
BARINGO,Koibatek Sub County,Lembus Ward,0.094648196,35.58923894,2509.389893,1218,14.45266628,2533,5.429999828,877,14.45885754,341,14.44400024
Siaya,Alego Usonga Sub County,North Alego Ward,0.096129605,34.31779511,1295.822998,1628,21.97699928,1310,5.71999979,1055,21.88057137,573,22.11199951
Vihiga,Emuhaya Sub County,North East Bunyore Ward,0.096640183,34.65394444,1494.182739,1857,20.78899956,1500,5.460000038,1232,20.64914322,625,20.98480034
Vihiga,Sabatia Sub County,Lyaduywa/izava Ward,0.097318479,34.72467941,1563.739258,1888,20.23566628,1546,5.429999828,1246,20.08799934,642,20.44239998
Busia,Bunyala Sub County,Bunyala West Ward,0.097910245,33.98828952,1251.108643,1033,22.41799927,1145,5.889999866,635,22.33657074,398,22.53199959
Vihiga,Sabatia Sub County,North Maragoli Ward,0.098001683,34.76575778,1628.328613,1925,19.98233414,1629,5.380000114,1275,19.83828545,650,20.18400002
MERU,Tigania East Sub County,Thangatha Ward,0.098776856,37.92196689,900.0119019,955,22.09300041,898,5.869999886,458,21.93371391,497,22.31599998
Siaya,Gem Sub County,Yala Township Ward,0.099431634,34.52545818,1449.09021,1848,21.15966606,1451,5.480000019,1215,21.02514267,633,21.34799957
Vihiga,Sabatia Sub County,Wodanga Ward,0.101352234,34.79557424,1629.172852,1958,19.7480011,1635,5.400000095,1304,19.62171364,654,19.92480087
Vihiga,Hamisi Sub County,Shamakhokho Ward,0.10202419,34.83781036,1702.606567,1973,19.50300026,1689,5.429999828,1320,19.3937149,653,19.65600014
BARINGO,Koibatek Sub County,Lembus kwen Ward,0.107047039,35.69826888,2167.455322,1153,15.96133327,2166,5.690000057,824,15.93028545,329,16.00479889
Nakuru,Subukia  Sub County,Waseges Ward,0.109034839,36.25829338,1793.685547,1004,16.49399948,1791,6.360000134,709,16.61371422,295,16.32640076
NANDI,Aldai Sub County,Kabwareng Ward,0.109729048,34.892805,1771.474731,1970,19.13299942,1769,5.489999771,1324,19.04342842,646,19.25839996
Vihiga,Sabatia Sub County,Chavakali Ward,0.109914811,34.70770608,1562.047607,1872,20.54833412,1561,5.369999886,1239,20.40114212,633,20.75440025
NANDI,Nandi East Sub County,Nandi hills Ward,0.11013028,35.15907904,2030.905151,1524,17.35966682,2060,5.380000114,1022,17.30742836,502,17.43280029
Siaya,Gem Sub County,North Gem Ward,0.112656275,34.42104281,1345.560425,1848,21.37866592,1336,5.489999771,1214,21.25600052,634,21.55039978
Siaya,Alego Usonga Sub County,West Alego Ward,0.113461882,34.16995347,1205.381226,1280,22.21633339,1205,6.150000095,808,22.13085747,472,22.33599854
MERU,Igembe Central Sub County,Athiru ruujine Ward,0.119083423,38.1658705,603.3727417,561,23.57733345,600,6.610000134,252,23.45599937,309,23.74720001
MERU,Tigania West Sub County,Nkomo Ward,0.119821174,37.74612022,1336.070801,1418,20.45966721,1356,5.949999809,630,20.34114265,788,20.62560081
LAIKIPIA,Laikipia West Sub County,Igwamiti Ward,0.120753282,36.35042505,2299.876709,934,14.0666666,2325,5.590000153,631,14.20457172,303,13.87360001
Busia,Bunyala Sub County,Bunyala North Ward,0.125832727,34.05121804,1147.980103,1147,22.3876667,1146,6.46999979,712,22.31085777,435,22.4951992
MERU,Buuri Sub County,Kibirichia Ward,0.126458207,37.52347489,2140.334717,1303,17.43266678,2120,6.130000114,615,17.4634285,688,17.38960075
NANDI,Emgwen Sub County,Chepkumia Ward,0.128623147,34.96401609,1835.069946,1832,18.58533287,1818,5.5,1239,18.50971413,593,18.69120026
NANDI,Nandi East Sub County,Chepkunyuk Ward,0.12880962,35.25162777,2026.025757,1414,17.34166718,2023,5.53000021,977,17.3228569,437,17.36800003
Vihiga,Sabatia Sub County,West Sabatia Ward,0.129512918,34.73117139,1575.825439,1864,20.51333427,1567,5.300000191,1248,20.36228561,616,20.72480011
Kakamega,Khwisero Sub County,Kisa West Ward,0.131463763,34.50456416,1420.756348,1857,21.22533417,1416,5.550000191,1232,21.10000038,625,21.4008007
MERU,Igembe South Sub County,Kanuni Ward,0.132949187,38.00648989,871.0140991,777,22.67666626,860,6.139999866,365,22.53085709,412,22.88080025
GARISSA,Balambala Sub County,Danyere Ward,0.136016477,38.82242756,387.4639587,368,25.85566711,391,7.289999962,143,25.81542778,225,25.91200066
Kakamega,Khwisero Sub County,Kisa Central Ward,0.139158329,34.56027822,1483.903076,1856,21.09333229,1488,5.340000153,1239,20.96171379,617,21.27759933
Vihiga,Sabatia Sub County,Busali Ward,0.139303716,34.79505835,1550.543945,1882,20.08833313,1566,5.409999847,1262,19.94628525,620,20.28720093
Kakamega,Khwisero Sub County,Kisa East Ward,0.139401233,34.63674238,1450.842651,1849,20.95299911,1456,5.300000191,1245,20.81428528,604,21.14719963
BARINGO,Mogotio Sub County,Kisanana Ward,0.145152647,36.05619933,1388.526001,882,20.87733269,1385,7.25,607,20.95428658,275,20.76959991
Kakamega,Ikolomani Sub County,Idakho South Ward,0.146107865,34.70900853,1531.790649,1864,20.51333427,1540,5.269999981,1248,20.36228561,616,20.72480011
MERU,Buuri Sub County,Kisima Ward,0.146329071,37.3888737,2362.848877,1005,15.57466698,2351,5.869999886,531,15.6434288,474,15.47840023
MERU,Igembe South Sub County,Akachiu Ward,0.146802857,37.93219138,1298.717651,1732,20.60533333,1295,5.610000134,835,20.502285,897,20.74959946
GARISSA,Balambala Sub County,Balambala Ward,0.15023659,39.22272896,324.5586548,323,26.93799973,322,7.46999979,127,26.93371391,196,26.94400024
Vihiga,Hamisi Sub County,Muhudu Ward,0.152617724,34.83115681,1561.907593,1882,20.08833313,1537,5.329999924,1262,19.94628525,620,20.28720093
Vihiga,Hamisi Sub County,Shiru Ward,0.159924357,34.88792921,1624.894287,1962,19.38933372,1638,5.460000038,1329,19.29599953,633,19.52000046
Uasin Gishu,Kesses Sub County,Tarakwa Ward,0.162325019,35.40830843,2452.496582,1275,14.83533287,2462,5.46999979,923,14.80799961,352,14.87360001
GARISSA,Dadaab Sub County,LABISGALE Ward,0.167128332,40.23800425,128.1589661,356,28.69933319,128,7.829999924,183,28.70000076,173,28.6984005
Kakamega,Ikolomani Sub County,Idakho East Ward,0.167431198,34.76512138,1506.514771,1905,20.25399971,1493,5.329999924,1286,20.09485626,619,20.47679901
Busia,Samia Sub County,Bwiri Ward,0.168102726,34.05311714,1230.136719,1250,22.1716671,1225,6.230000019,773,22.10400009,477,22.26639938
NANDI,Emgwen Sub County,Kapsabet Ward,0.16903556,35.08999197,1957.142944,1536,17.61133385,1944,5.449999809,1052,17.56571388,484,17.67519951
Kakamega,Khwisero Sub County,Kisa North Ward,0.170530633,34.62706551,1472.971924,1864,20.75600052,1499,5.28000021,1259,20.61428642,605,20.95439911
MERU,Buuri Sub County,Kiirua Naari Ward,0.173118486,37.56052242,1813.507935,1361,18.9260006,1848,6.650000095,579,18.93428612,782,18.9144001
Siaya,Ugunja Sub County,Sidindi Ward,0.173847484,34.40131334,1293.796509,1789,21.89299965,1291,5.409999847,1184,21.79428673,605,22.03120041
Kakamega,Butere Sub County,Marama South Ward,0.17402751,34.45505851,1375.949585,1832,21.68199921,1377,5.389999866,1221,21.57428551,611,21.83279991
NANDI,Nandi East Sub County,Ol'lessos Ward,0.178776191,35.30172839,2130.738525,1299,16.85966682,2127,5.519999981,921,16.85371399,378,16.86800003
MERU,Tigania East Sub County,Kiguchwa Ward,0.178856116,37.85649198,1890.646118,2241,17.79833221,1881,5.389999866,1129,17.7142849,1112,17.91600037
Kakamega,Butere Sub County,Marenyo-shianda Ward,0.179820851,34.52082031,1385.604248,1843,21.36933327,1388,5.300000191,1238,21.24342918,605,21.54560089
NANDI,Chesumei Sub County,Kiptuiya Ward,0.18871482,35.01804703,1864.505005,1703,18.19333267,1849,5.429999828,1161,18.13371468,542,18.27680016
Kakamega,Ikolomani Sub County,Idakho Central Ward,0.188898339,34.68786992,1510.446533,1858,20.71066666,1510,5.269999981,1257,20.55828667,601,20.92399979
GARISSA,Dadaab Sub County,Abakaile Ward,0.1915665,39.98230339,154.9828491,322,28.4173336,157,7.860000134,150,28.4308567,172,28.39839935
LAIKIPIA,Laikipia East Sub County,Umande Ward,0.19167446,37.1196818,2152.742188,723,15.79033279,2133,6.099999905,442,15.89771366,281,15.64000034
Siaya,Ugunja Sub County,Ugunja Ward,0.197375279,34.28526617,1215.055298,1606,22.17399979,1227,5.75,1033,22.09542847,573,22.2840004
Siaya,Ugenya Sub County,Ukwala Ward,0.198324439,34.20750382,1225.273315,1458,22.24733353,1219,5.590000153,920,22.18400002,538,22.33600044
MERU,Tigania West Sub County,Akithii Ward,0.200212791,37.73052963,1385.483521,1290,20.69166565,1348,6.679999828,538,20.67257118,752,20.71839905
NANDI,Emgwen Sub County,Kapkangani Ward,0.20057838,34.95724332,1671.753418,1922,19.45499992,1668,5.630000114,1309,19.36742973,613,19.57760048
MERU,Igembe South Sub County,Athiru gaiti Ward,0.201825652,38.01452834,925.0700684,856,22.31166649,918,5.980000019,398,22.18285751,458,22.49200058
ELGEYO-MARAKWET,Keiyo South Sub County,Metkei Ward,0.206326905,35.56954957,2567.604736,1243,14.49633312,2556,5.539999962,885,14.51485729,358,14.47039986
Kakamega,Butere Sub County,Marama North Ward,0.20796889,34.57302558,1369.882568,1851,21.18099976,1395,5.25,1247,21.05257225,604,21.36079979
Siaya,Ugenya Sub County,West Ugenya Ward,0.208194325,34.14572327,1231.545532,1423,22.19266701,1223,5.869999886,894,22.13257217,529,22.27680016
NANDI,Emgwen Sub County,Kilibwoni Ward,0.212886514,35.21784692,2013.503418,1296,17.62666702,2027,5.590000153,900,17.62171364,396,17.63360023
Kakamega,Shinyalu Sub County,Isukha South Ward,0.214851241,34.76765392,1583.861572,1909,20.17033386,1584,5.389999866,1296,20.00628471,613,20.39999962
Siaya,Ugunja Sub County,Sigomere Ward,0.217361063,34.36038119,1271.932007,1778,22.04933357,1266,5.519999981,1173,21.9651432,605,22.16720009
LAIKIPIA,Laikipia West Sub County,Salama Ward,0.218391617,36.61893932,1877.380493,711,17.5,1888,6.909999847,467,17.62057114,244,17.33119965
MERU,Tigania West Sub County,Kianjai Ward,0.219884533,37.64604602,1377.489868,1113,21.14033318,1369,6.71999979,465,21.18285751,648,21.08080101
Uasin Gishu,Ainabkoi Sub County,Ainabkoi/olare Ward,0.220387665,35.48007706,2469.971436,1239,14.9956665,2477,5.53000021,900,15.00742817,339,14.97920036
Kakamega,Mumias West  Sub County,Musanda Ward,0.221868977,34.43527425,1328.008911,1834,21.73366737,1332,5.409999847,1228,21.63257217,606,21.87520027
MERU,Buuri Sub County,Ruiru Rwawera Ward,0.22296992,37.6003128,1513.257202,1136,20.7310009,1470,6.789999962,470,20.7851429,666,20.65520096
MERU,Igembe South Sub County,Kiegoi/antubochiu Ward,0.223009392,37.92579331,1720.119873,2488,18.85266685,1711,5.440000057,1263,18.80571365,1225,18.91839981
Kakamega,Shinyalu Sub County,Isukha West Ward,0.22575647,34.73924015,1504.450073,1892,20.42766762,1508,5.360000134,1286,20.26742935,606,20.65200043
Kakamega,Shinyalu Sub County,Isukha Central Ward,0.227444321,34.81658668,1600.9104,1927,19.95999908,1601,5.349999905,1309,19.81257057,618,20.166399
Kakamega,Ikolomani Sub County,Idakho North Ward,0.229831727,34.67442386,1417.289185,1831,20.79000092,1414,5.440000057,1245,20.63599968,586,21.00559998
Kakamega,Lurambi Sub County,Butsotso South  Ward,0.230443347,34.62454171,1437.460449,1841,21.02000046,1459,5.340000153,1249,20.88228607,592,21.21280098
Busia,Samia Sub County,Ageng'a Nanguba Ward,0.231089903,34.06364894,1318.787598,1375,21.94499969,1287,6.099999905,848,21.88514328,527,22.02879906
GARISSA,Dadaab Sub County,Liboi Ward,0.231467307,40.82322287,92.21355438,358,28.45033264,94,7.539999962,185,28.43600082,173,28.47039986
NANDI,Chesumei Sub County,Chemundu/kapng'etunyi Ward,0.236987545,35.08163608,1922.137207,1576,17.92700005,1923,5.5,1088,17.88342857,488,17.98800087
LAIKIPIA,Laikipia West Sub County,Marmanet Ward,0.238510228,36.41063792,2019.165161,766,15.99600029,2020,6.210000038,515,16.13999939,251,15.79440022
